id_siniestro,id_poliza,fecha_siniestro,tipo_siniestro,coste_siniestro
5504,8163,2023-01-17,Accidente de tráfico,2497.93
5505,11211,2023-06-02,Daños por agua,2151.77
5506,14152,2024-10-08,Accidente de tráfico,91.37
5507,5356,2025-07-04,Accidente de tráfico,1509.2
5508,10173,2024-01-23,Robo,1142.39
5509,2205,2023-07-21,Robo,1188.48
5510,9452,2023-09-27,Robo,1400.81
5511,7300,2024-10-25,Otros,1765.21
5512,1440,2024-12-19,Robo,589.28
5513,3486,2023-08-22,Robo,1649.81
5514,2706,2024-09-17,Otros,1570.03
5515,4270,2025-07-28,Accidente de tráfico,1890.13
5516,6201,2024-08-12,Daños por agua,1979.82
5517,5005,2023-05-27,Otros,701.1
5518,10055,2023-10-28,Accidente de tráfico,1004.58
5519,897,2023-04-14,Robo,922.43
5520,4359,2023-12-26,Robo,1614.63
5521,12245,2024-10-26,Otros,1157.31
5522,4749,2022-10-31,Otros,292.44
5523,6767,2023-03-18,Responsabilidad civil,1417.02
5524,1314,2023-06-08,Incendio,868.26
5525,5846,2024-06-27,Daños por agua,1081.52
5526,10868,2025-09-23,Incendio,236.66
5527,11170,2022-11-21,Robo,1611.79
5528,2020,2024-05-22,Incendio,29.17
5529,281,2024-07-18,Incendio,694.93
5530,6860,2025-10-24,Accidente de tráfico,823.79
5531,5138,2025-10-18,Robo,704.55
5532,11051,2023-06-25,Otros,877.75
5533,8327,2025-06-20,Accidente de tráfico,1551.92
5534,7306,2023-05-13,Incendio,402.46
5535,10339,2024-07-11,Accidente de tráfico,744.6
5536,2968,2024-06-18,Otros,1070.1
5537,9873,2025-04-25,Robo,1121.53
5538,9232,2023-07-04,Responsabilidad civil,1497.89
5539,547,2023-10-23,Otros,1117.07
5540,6400,2024-06-18,Accidente de tráfico,1303.04
5541,3460,2023-05-21,Robo,62.55
5542,14579,2023-01-14,Accidente de tráfico,1451.19
5543,13168,2023-03-19,Otros,2118.03
5544,13615,2023-10-20,Accidente de tráfico,872.04
5545,10034,2024-01-17,Responsabilidad civil,1492.93
5546,1694,2023-06-01,Accidente de tráfico,1135.62
5547,10441,2023-04-01,Robo,117.01
5548,1196,2023-11-19,Robo,448.7
5549,3154,2024-12-24,Accidente de tráfico,276.76
5550,4927,2024-12-08,Robo,1405.53
5551,3003,2024-09-03,Accidente de tráfico,603.55
5552,10828,2023-10-16,Responsabilidad civil,1082.14
5553,12433,2022-12-12,Robo,1915.1
5554,5768,2023-06-10,Accidente de tráfico,339.88
5555,12288,2025-10-23,Daños por agua,1373.66
5556,14060,2025-05-01,Responsabilidad civil,674.73
5557,12694,2024-12-10,Accidente de tráfico,1014.51
5558,9277,2024-06-28,Incendio,126.86
5559,5939,2023-05-16,Incendio,820.36
5560,7720,2024-12-13,Accidente de tráfico,1972.81
5561,9668,2023-04-13,Robo,2295.06
5562,6669,2023-02-27,Daños por agua,1060.33
5563,3276,2025-02-26,Otros,170.68
5564,6207,2022-11-21,Otros,1311.74
5565,4446,2023-09-04,Responsabilidad civil,1431.14
5566,111,2023-04-28,Daños por agua,387.2
5567,1048,2025-04-25,Incendio,1562.95
5568,8585,2024-06-22,Robo,614.72
5569,9151,2025-09-27,Incendio,1512.37
5570,3553,2025-01-10,Incendio,992.28
5571,6502,2025-02-14,Robo,2006.15
5572,4332,2024-03-20,Accidente de tráfico,999.3
5573,9910,2023-08-19,Daños por agua,806.07
5574,9247,2024-05-13,Accidente de tráfico,1212.21
5575,2620,2025-04-28,Robo,1613.89
5576,9497,2023-02-09,Robo,1419.34
5577,4019,2023-08-19,Accidente de tráfico,1251.84
5578,2012,2024-04-19,Accidente de tráfico,1357.24
5579,6204,2024-12-16,Accidente de tráfico,199.18
5580,516,2023-08-11,Accidente de tráfico,599.18
5581,11056,2025-09-05,Robo,295.29
5582,13507,2024-08-20,Otros,334.82
5583,13098,2023-11-16,Daños por agua,1910.97
5584,12010,2024-12-06,Incendio,2513.34
5585,13719,2024-01-05,Otros,1428.82
5586,8879,2024-09-17,Robo,1081.67
5587,1399,2025-01-17,Incendio,2332.01
5588,7785,2025-01-14,Daños por agua,276.13
5589,597,2025-10-16,Incendio,1027.16
5590,9326,2025-01-24,Accidente de tráfico,2082.24
5591,11256,2023-06-01,Robo,779.0
5592,13355,2024-01-29,Accidente de tráfico,916.84
5593,13101,2024-03-22,Accidente de tráfico,1382.76
5594,14656,2025-09-23,Robo,416.62
5595,11218,2025-06-13,Robo,2125.37
5596,24,2023-05-06,Robo,977.29
5597,6122,2025-05-26,Incendio,443.79
5598,1705,2025-01-10,Otros,2026.22
5599,12932,2024-12-07,Accidente de tráfico,742.51
5600,8383,2025-01-31,Accidente de tráfico,1635.08
5601,11760,2023-04-18,Incendio,381.26
5602,7143,2023-09-26,Incendio,982.99
5603,14093,2023-09-21,Accidente de tráfico,358.8
5604,4983,2025-03-25,Accidente de tráfico,117.05
5605,2944,2023-04-30,Daños por agua,1489.74
5606,9826,2024-11-26,Incendio,1442.34
5607,7112,2023-06-12,Responsabilidad civil,874.27
5608,2280,2023-08-28,Accidente de tráfico,747.01
5609,9698,2023-05-15,Robo,1405.44
5610,10034,2025-03-03,Robo,219.84
5611,8830,2025-01-07,Accidente de tráfico,424.7
5612,3189,2023-06-27,Incendio,1921.85
5613,2494,2025-07-20,Accidente de tráfico,1518.67
5614,1268,2023-10-09,Daños por agua,257.62
5615,13280,2025-06-12,Robo,1158.07
5616,7972,2023-08-05,Robo,1584.47
5617,11964,2025-10-22,Accidente de tráfico,1698.44
5618,2654,2025-10-15,Responsabilidad civil,1679.89
5619,4819,2024-10-04,Robo,962.86
5620,11555,2024-03-04,Daños por agua,989.75
5621,1426,2024-02-12,Responsabilidad civil,1375.06
5622,13696,2023-03-17,Responsabilidad civil,483.63
5623,3410,2023-09-06,Incendio,1588.53
5624,9108,2025-01-25,Accidente de tráfico,648.51
5625,621,2024-10-27,Responsabilidad civil,938.92
5626,8834,2023-01-09,Robo,2148.0
5627,1326,2024-05-25,Daños por agua,1989.61
5628,859,2024-03-03,Robo,332.2
5629,2825,2024-01-11,Daños por agua,437.54
5630,5217,2024-01-05,Accidente de tráfico,795.01
5631,8748,2022-12-05,Robo,843.64
5632,12786,2024-03-29,Robo,1346.91
5633,12111,2025-09-29,Robo,2200.94
5634,11998,2024-01-29,Robo,2209.49
5635,272,2024-11-18,Responsabilidad civil,1651.63
5636,13203,2024-03-09,Robo,471.84
5637,13231,2024-04-23,Robo,2073.21
5638,8644,2023-08-19,Robo,2299.99
5639,1627,2023-08-05,Robo,563.61
5640,7494,2024-01-26,Accidente de tráfico,1197.74
5641,7125,2023-04-18,Robo,1485.98
5642,5736,2023-09-02,Robo,1361.18
5643,8551,2024-08-09,Robo,530.42
5644,9933,2025-06-13,Accidente de tráfico,1191.69
5645,4726,2022-12-27,Responsabilidad civil,593.81
5646,7413,2024-11-03,Accidente de tráfico,1001.03
5647,768,2022-12-17,Accidente de tráfico,1153.91
5648,6967,2023-06-27,Daños por agua,1446.8
5649,13690,2025-07-16,Accidente de tráfico,2330.31
5650,5532,2024-02-02,Incendio,226.05
5651,7413,2025-04-19,Robo,1389.83
5652,2545,2025-06-04,Accidente de tráfico,968.85
5653,10469,2023-04-25,Responsabilidad civil,612.74
5654,4242,2023-12-29,Otros,773.98
5655,258,2025-09-06,Accidente de tráfico,600.89
5656,5026,2023-04-06,Robo,165.18
5657,4449,2022-11-13,Accidente de tráfico,1569.53
5658,13593,2025-09-30,Accidente de tráfico,1600.96
5659,2051,2024-10-23,Accidente de tráfico,209.84
5660,8159,2023-03-26,Accidente de tráfico,130.45
5661,9523,2024-10-27,Daños por agua,1643.42
5662,7361,2025-02-26,Accidente de tráfico,1668.08
5663,14660,2024-10-07,Accidente de tráfico,551.26
5664,2384,2024-12-31,Accidente de tráfico,625.64
5665,2933,2025-03-20,Responsabilidad civil,1290.95
5666,12168,2024-08-08,Incendio,1328.09
5667,10440,2024-12-03,Robo,58.09
5668,11119,2024-04-30,Otros,1794.51
5669,9361,2023-09-06,Otros,1075.24
5670,3329,2025-09-28,Otros,551.79
5671,14918,2024-06-10,Robo,345.3
5672,14190,2022-11-10,Responsabilidad civil,1172.72
5673,1240,2022-10-25,Daños por agua,2316.15
5674,13421,2023-12-27,Daños por agua,719.46
5675,11380,2024-02-23,Daños por agua,1772.35
5676,10988,2024-02-08,Otros,1225.93
5677,3039,2024-04-08,Robo,1772.33
5678,1227,2024-12-06,Accidente de tráfico,1004.57
5679,10556,2025-05-24,Accidente de tráfico,2046.1
5680,9423,2024-01-06,Robo,1436.2
5681,14369,2023-05-30,Robo,1666.14
5682,9784,2024-12-03,Incendio,1542.34
5683,3574,2024-05-21,Robo,622.81
5684,9824,2023-10-17,Accidente de tráfico,1831.53
5685,465,2024-10-17,Robo,627.46
5686,2382,2023-09-23,Robo,116.17
5687,9435,2024-09-30,Robo,1443.47
5688,7511,2023-09-12,Daños por agua,2030.96
5689,11056,2023-07-10,Robo,1475.45
5690,12707,2024-07-01,Daños por agua,724.85
5691,1679,2025-09-28,Accidente de tráfico,791.29
5692,2567,2025-04-05,Accidente de tráfico,1331.84
5693,12175,2024-04-13,Accidente de tráfico,1762.01
5694,5719,2023-09-02,Robo,351.07
5695,3168,2024-09-24,Robo,1539.51
5696,5977,2023-06-10,Daños por agua,791.39
5697,8988,2023-11-26,Accidente de tráfico,462.45
5698,10352,2024-02-22,Accidente de tráfico,1670.1
5699,6523,2023-12-24,Robo,2792.74
5700,13674,2025-03-27,Otros,1766.48
5701,9041,2024-11-02,Accidente de tráfico,823.01
5702,6330,2023-04-30,Robo,226.33
5703,14469,2023-07-05,Incendio,1935.95
5704,14581,2023-06-29,Daños por agua,857.3
5705,354,2024-06-02,Daños por agua,1313.73
5706,7258,2025-04-30,Otros,3003.24
5707,13770,2024-02-25,Incendio,1026.48
5708,242,2023-02-15,Incendio,370.83
5709,14260,2024-01-18,Accidente de tráfico,1385.95
5710,1168,2025-07-29,Robo,1053.32
5711,14629,2025-07-10,Otros,847.73
5712,10016,2023-11-05,Accidente de tráfico,1216.18
5713,11156,2024-08-01,Daños por agua,1911.25
5714,1340,2025-05-10,Accidente de tráfico,1634.62
5715,5397,2023-07-03,Daños por agua,1281.62
5716,11872,2023-01-05,Accidente de tráfico,0.82
5717,6691,2023-01-26,Robo,1297.85
5718,1980,2025-04-12,Robo,1144.52
5719,13105,2023-03-23,Otros,1138.06
5720,6685,2023-06-05,Accidente de tráfico,1438.41
5721,14559,2024-04-14,Daños por agua,2957.17
5722,11901,2024-12-26,Daños por agua,2421.78
5723,10964,2024-05-27,Accidente de tráfico,1503.34
5724,7733,2023-10-26,Incendio,2869.77
5725,11911,2024-02-21,Robo,687.12
5726,1579,2023-01-12,Robo,1251.51
5727,12606,2023-05-21,Accidente de tráfico,156.8
5728,13235,2025-05-16,Robo,655.96
5729,8465,2024-11-15,Accidente de tráfico,1463.43
5730,11364,2022-11-20,Otros,1353.73
5731,8490,2024-12-22,Robo,270.55
5732,2918,2025-04-06,Daños por agua,1104.45
5733,6130,2024-04-27,Daños por agua,719.55
5734,13472,2023-10-26,Accidente de tráfico,887.8
5735,3281,2024-12-21,Accidente de tráfico,805.58
5736,1409,2025-05-28,Responsabilidad civil,1429.82
5737,8997,2024-10-27,Robo,1679.37
5738,6167,2022-11-28,Accidente de tráfico,257.37
5739,7672,2024-08-31,Accidente de tráfico,2651.91
5740,806,2025-08-20,Accidente de tráfico,460.89
5741,7654,2023-12-02,Responsabilidad civil,1335.61
5742,9040,2022-12-18,Accidente de tráfico,1487.24
5743,11503,2023-02-21,Daños por agua,1232.99
5744,4688,2023-09-08,Otros,668.03
5745,9427,2024-11-30,Accidente de tráfico,920.23
5746,1621,2023-12-17,Accidente de tráfico,1255.93
5747,13059,2025-03-04,Accidente de tráfico,2173.39
5748,3712,2025-04-04,Incendio,2111.7
5749,3031,2024-06-24,Robo,434.57
5750,6590,2024-12-09,Incendio,2188.98
5751,3532,2025-03-07,Accidente de tráfico,1263.37
5752,10431,2023-05-15,Incendio,415.05
5753,14525,2024-08-20,Daños por agua,1225.95
5754,14754,2023-10-05,Accidente de tráfico,851.07
5755,10828,2024-11-24,Accidente de tráfico,433.28
5756,4510,2024-06-06,Accidente de tráfico,890.7
5757,10022,2025-05-27,Daños por agua,1608.15
5758,4697,2023-05-09,Accidente de tráfico,359.62
5759,4093,2023-12-07,Incendio,1114.25
5760,11250,2024-07-03,Accidente de tráfico,754.16
5761,6385,2023-02-09,Accidente de tráfico,232.63
5762,6504,2022-11-03,Robo,483.52
5763,13383,2024-03-22,Incendio,1881.36
5764,4455,2025-03-30,Accidente de tráfico,25.76
5765,10310,2025-06-29,Robo,1685.9
5766,8135,2025-05-13,Daños por agua,1456.82
5767,14678,2025-07-25,Daños por agua,1526.98
5768,11060,2023-11-07,Accidente de tráfico,555.27
5769,2276,2023-04-16,Accidente de tráfico,859.15
5770,7369,2025-02-18,Accidente de tráfico,922.68
5771,3564,2022-11-29,Accidente de tráfico,1908.41
5772,4430,2024-01-25,Daños por agua,1604.27
5773,7856,2025-08-26,Daños por agua,1790.7
5774,1901,2024-02-03,Incendio,1355.79
5775,14308,2024-11-15,Accidente de tráfico,699.63
5776,2643,2025-05-28,Accidente de tráfico,1477.85
5777,7251,2024-01-10,Robo,1786.48
5778,9042,2022-12-03,Accidente de tráfico,253.67
5779,11922,2024-03-16,Accidente de tráfico,2685.24
5780,2600,2022-12-23,Robo,1156.49
5781,13627,2025-09-29,Accidente de tráfico,1995.27
5782,10663,2024-03-17,Accidente de tráfico,2035.38
5783,7833,2023-04-03,Responsabilidad civil,661.17
5784,7970,2024-03-25,Robo,862.22
5785,4990,2025-04-21,Responsabilidad civil,1857.29
5786,2006,2023-12-23,Accidente de tráfico,381.58
5787,2044,2025-05-21,Robo,905.91
5788,13021,2022-11-13,Responsabilidad civil,3050.67
5789,1613,2024-07-21,Otros,660.2
5790,6917,2023-01-27,Robo,1042.72
5791,8256,2023-11-05,Incendio,1285.58
5792,3480,2024-03-20,Accidente de tráfico,1094.24
5793,3125,2024-08-07,Responsabilidad civil,1967.27
5794,2343,2025-07-05,Otros,1178.99
5795,6325,2023-07-02,Accidente de tráfico,593.27
5796,804,2024-10-10,Accidente de tráfico,1509.04
5797,11714,2022-11-10,Accidente de tráfico,555.12
5798,14955,2024-06-14,Daños por agua,1429.34
5799,2463,2023-02-19,Daños por agua,1384.1
5800,3601,2022-11-21,Accidente de tráfico,1439.46
5801,1377,2025-08-10,Otros,1703.42
5802,14416,2024-05-09,Daños por agua,1341.17
5803,5752,2022-12-25,Otros,1184.36
5804,8248,2023-01-23,Robo,1412.8
5805,3983,2025-05-12,Daños por agua,183.23
5806,13686,2023-03-27,Otros,1204.95
5807,13092,2024-11-17,Daños por agua,1280.22
5808,11299,2023-04-05,Otros,1689.04
5809,6890,2025-06-14,Daños por agua,197.43
5810,832,2025-06-27,Robo,1120.57
5811,891,2024-05-11,Accidente de tráfico,2096.55
5812,7691,2023-11-09,Accidente de tráfico,563.65
5813,13262,2024-09-08,Robo,1145.57
5814,14132,2023-06-13,Accidente de tráfico,1240.45
5815,7466,2025-03-06,Accidente de tráfico,853.76
5816,12127,2023-03-23,Accidente de tráfico,485.44
5817,9510,2024-10-10,Incendio,57.05
5818,4366,2024-11-13,Incendio,1912.56
5819,13486,2023-12-06,Responsabilidad civil,1809.27
5820,13221,2022-11-03,Accidente de tráfico,1995.99
5821,2160,2025-03-09,Accidente de tráfico,3061.19
5822,7643,2025-06-06,Robo,1898.37
5823,13549,2025-03-09,Accidente de tráfico,1077.91
5824,1904,2025-01-16,Otros,1099.99
5825,13007,2024-02-20,Accidente de tráfico,1723.12
5826,14559,2024-10-29,Otros,2089.66
5827,2028,2025-04-09,Accidente de tráfico,63.98
5828,6402,2024-09-09,Accidente de tráfico,1141.92
5829,14940,2024-05-11,Accidente de tráfico,1105.32
5830,13538,2025-08-10,Accidente de tráfico,905.4
5831,2946,2023-09-19,Accidente de tráfico,1027.83
5832,2036,2023-02-18,Otros,2037.4
5833,1145,2025-09-16,Responsabilidad civil,2557.35
5834,13053,2023-04-25,Robo,788.31
5835,2084,2024-05-10,Daños por agua,973.65
5836,4802,2024-01-19,Accidente de tráfico,1018.24
5837,3507,2024-03-08,Responsabilidad civil,2486.8
5838,14290,2023-02-01,Robo,738.37
5839,12504,2024-08-09,Responsabilidad civil,50.84
5840,11129,2024-02-01,Daños por agua,1855.29
5841,7655,2023-09-23,Accidente de tráfico,212.84
5842,5210,2023-11-07,Robo,1244.87
5843,11968,2025-09-30,Robo,1455.7
5844,10083,2025-07-16,Robo,1869.37
5845,2220,2025-04-27,Accidente de tráfico,1237.01
5846,4431,2025-01-23,Accidente de tráfico,1054.17
5847,3080,2023-05-15,Daños por agua,1360.98
5848,3834,2025-01-09,Responsabilidad civil,798.76
5849,3888,2025-02-01,Incendio,1375.11
5850,4478,2023-10-24,Incendio,1890.11
5851,8030,2024-06-15,Accidente de tráfico,1052.89
5852,1233,2024-10-11,Accidente de tráfico,877.66
5853,11122,2022-10-27,Robo,686.56
5854,4456,2022-12-26,Accidente de tráfico,1179.78
5855,7249,2025-05-03,Accidente de tráfico,1118.7
5856,11546,2024-10-01,Accidente de tráfico,931.06
5857,2119,2023-11-20,Accidente de tráfico,1329.45
5858,1674,2023-04-06,Incendio,961.87
5859,5403,2025-02-28,Accidente de tráfico,106.7
5860,5616,2025-02-22,Incendio,1224.63
5861,4309,2024-07-30,Accidente de tráfico,979.01
5862,3996,2025-02-27,Otros,1180.56
5863,4977,2023-05-26,Robo,1570.68
5864,6213,2025-02-28,Accidente de tráfico,2087.6
5865,2319,2025-09-26,Accidente de tráfico,1501.58
5866,9456,2024-11-26,Daños por agua,1007.55
5867,1285,2024-04-24,Accidente de tráfico,1787.9
5868,2606,2024-11-23,Accidente de tráfico,411.26
5869,9678,2023-03-23,Accidente de tráfico,1633.85
5870,13417,2025-04-24,Daños por agua,533.5
5871,3887,2025-09-06,Otros,2086.55
5872,5018,2025-02-12,Otros,824.96
5873,5648,2025-02-20,Robo,1635.7
5874,14698,2024-10-08,Daños por agua,1672.32
5875,7187,2023-08-11,Accidente de tráfico,1544.74
5876,6111,2025-07-05,Incendio,317.78
5877,4023,2025-09-24,Accidente de tráfico,1560.82
5878,8202,2023-08-21,Accidente de tráfico,1449.42
5879,2879,2023-01-13,Accidente de tráfico,1168.46
5880,9286,2025-09-25,Robo,1854.54
5881,215,2024-09-06,Accidente de tráfico,2023.75
5882,1946,2024-04-06,Responsabilidad civil,207.36
5883,1080,2025-10-06,Otros,1464.4
5884,3774,2024-04-16,Daños por agua,2632.24
5885,6188,2024-10-29,Otros,1123.55
5886,5316,2025-02-24,Robo,1111.23
5887,594,2024-07-18,Robo,775.1
5888,13408,2025-07-31,Accidente de tráfico,1815.8
5889,3689,2023-03-20,Robo,480.41
5890,8873,2024-06-05,Otros,2008.05
5891,11984,2024-02-28,Accidente de tráfico,2274.34
5892,3096,2025-03-03,Robo,1001.74
5893,568,2023-11-20,Daños por agua,1292.28
5894,11395,2023-03-29,Accidente de tráfico,643.55
5895,11510,2023-08-26,Incendio,636.84
5896,12470,2022-11-04,Robo,1121.37
5897,10028,2022-12-21,Accidente de tráfico,1394.76
5898,4811,2025-06-14,Responsabilidad civil,1096.29
5899,8092,2023-09-07,Robo,1493.74
5900,691,2023-07-02,Robo,2055.37
5901,4847,2023-07-06,Accidente de tráfico,454.75
5902,6933,2022-11-27,Accidente de tráfico,1192.54
5903,282,2024-07-19,Accidente de tráfico,2146.69
5904,7295,2024-01-22,Accidente de tráfico,2171.47
5905,6336,2024-07-10,Accidente de tráfico,798.52
5906,4248,2023-07-28,Daños por agua,1381.12
5907,10167,2022-11-27,Daños por agua,6.83
5908,4162,2024-08-07,Accidente de tráfico,1406.72
5909,12522,2025-08-01,Incendio,1533.0
5910,5044,2024-08-20,Accidente de tráfico,3084.94
5911,2628,2024-11-21,Incendio,1130.64
5912,10286,2023-07-19,Accidente de tráfico,2138.14
5913,9566,2025-06-08,Otros,193.65
5914,4598,2024-12-11,Accidente de tráfico,333.46
5915,6162,2023-11-02,Accidente de tráfico,1456.78
5916,5696,2024-08-02,Daños por agua,1845.59
5917,11610,2023-03-05,Accidente de tráfico,824.1
5918,10327,2025-05-01,Accidente de tráfico,1504.02
5919,5897,2025-06-24,Accidente de tráfico,1769.63
5920,13656,2024-02-11,Daños por agua,26.82
5921,10154,2023-03-01,Accidente de tráfico,1473.95
5922,9349,2022-12-08,Robo,507.04
5923,7384,2023-08-03,Daños por agua,521.84
5924,9121,2024-12-14,Accidente de tráfico,2220.22
5925,6486,2025-10-18,Accidente de tráfico,1477.98
5926,2,2025-08-26,Otros,543.27
5927,5361,2025-10-13,Accidente de tráfico,1982.43
5928,9093,2023-07-27,Accidente de tráfico,1166.22
5929,9449,2025-05-08,Daños por agua,1303.36
5930,13479,2024-07-12,Robo,2273.68
5931,7175,2023-09-02,Incendio,884.22
5932,2808,2024-12-26,Robo,1207.95
5933,6684,2025-09-26,Accidente de tráfico,314.92
5934,4018,2022-11-01,Accidente de tráfico,2448.24
5935,4376,2023-07-26,Otros,1717.9
5936,2582,2024-08-31,Daños por agua,2118.81
5937,4303,2024-02-21,Robo,170.36
5938,2451,2025-05-08,Accidente de tráfico,1100.33
5939,1389,2025-08-06,Daños por agua,1180.86
5940,599,2023-06-20,Daños por agua,484.93
5941,9823,2025-03-11,Robo,246.01
5942,6880,2023-01-17,Responsabilidad civil,2828.15
5943,5478,2023-10-18,Daños por agua,1108.86
5944,13103,2023-02-17,Daños por agua,599.85
5945,9203,2024-04-15,Daños por agua,582.95
5946,13836,2023-04-09,Daños por agua,1223.51
5947,5912,2025-06-26,Accidente de tráfico,2331.83
5948,6666,2023-07-02,Daños por agua,2447.47
5949,137,2023-07-15,Accidente de tráfico,1588.72
5950,2230,2024-08-24,Robo,1972.5
5951,3526,2024-02-26,Accidente de tráfico,1592.38
5952,6378,2025-07-18,Daños por agua,2030.77
5953,847,2025-01-19,Responsabilidad civil,1263.99
5954,5844,2023-03-06,Incendio,1841.62
5955,10737,2025-10-16,Accidente de tráfico,1268.72
5956,14695,2024-09-10,Accidente de tráfico,2546.86
5957,4004,2024-10-12,Accidente de tráfico,1353.8
5958,12061,2023-07-23,Incendio,1495.23
5959,3096,2025-04-15,Daños por agua,695.05
5960,13452,2025-07-23,Otros,1047.37
5961,10045,2025-07-24,Responsabilidad civil,1950.22
5962,1901,2023-08-07,Otros,324.48
5963,10272,2024-04-12,Daños por agua,485.58
5964,4236,2024-10-21,Daños por agua,799.57
5965,9399,2025-01-27,Accidente de tráfico,537.71
5966,4708,2023-08-27,Otros,398.64
5967,10073,2024-08-14,Daños por agua,1754.82
5968,13618,2023-10-23,Daños por agua,1741.43
5969,8382,2024-07-31,Accidente de tráfico,994.92
5970,10847,2025-01-27,Robo,546.91
5971,3896,2023-04-09,Robo,1305.59
5972,1554,2023-05-10,Robo,1953.25
5973,5549,2023-10-05,Accidente de tráfico,1365.39
5974,9391,2022-11-20,Robo,800.56
5975,14103,2024-03-13,Responsabilidad civil,180.49
5976,411,2025-10-01,Accidente de tráfico,384.13
5977,10116,2023-10-02,Accidente de tráfico,543.14
