ID_poliza,ID_cliente,Tipo_seguro,Estado,Prima_anual,fecha_inicio,fecha_fin
4859,6960,Hogar,Activa,784.87,2024-12-07,2025-07-10
4860,3108,Auto,Cancelada,485.2,2023-12-26,2024-09-18
4861,4682,Vida,Activa,213.31,2025-07-22,2026-05-06
4862,11870,Auto,Cancelada,-715.94,2024-08-24,2025-07-22
4863,1386,Auto,Expirada,357.28,2024-01-20,2024-09-19
4864,2191,Auto,Activa,-241.0,2024-03-27,2025-01-22
4865,10497,Vida,Pendiente,308.04,2025-05-09,2026-03-09
4866,972,Hogar,Pendiente,-2214.9,2022-12-15,2023-10-14
4867,2741,Hogar,Activa,2544.43,2025-06-22,2026-07-02
4868,5977,Hogar,Activa,1051.23,2024-05-05,2024-12-22
4869,8508,Vida,Activa,109.97,2022-02-25,2022-11-21
4870,4255,Auto,Activa,506.74,2025-03-22,2026-03-23
4871,813,Auto,Activa,731.1,2022-07-18,2023-07-09
4872,411,Auto,Pendiente,598.32,2025-06-14,2026-03-02
4873,3301,Auto,Activa,754.34,2024-01-20,2024-10-12
4874,4108,Auto,Activa,391.24,2023-09-02,2024-07-09
4875,5463,Salud,Pendiente,-130.29,2023-09-12,2024-06-01
4876,594,Auto,Activa,-1223.92,2022-07-09,2023-05-21
4877,6028,Hogar,Cancelada,-209.05,2023-12-20,2024-09-02
4878,3093,Vida,Activa,423.58,2023-11-21,2024-09-13
4879,2873,Salud,Activa,1118.28,2023-11-09,2024-06-28
4880,3194,Viaje,Expirada,580.03,2022-11-28,2023-11-26
4881,10259,Auto,Activa,-191.06,2023-12-07,2024-09-28
4882,8209,Auto,Activa,178.16,2025-03-02,2026-02-09
4883,1979,Viaje,Expirada,-959.64,2024-02-08,2024-12-09
4884,3964,Auto,Activa,618.38,2023-06-12,2024-01-28
4885,4662,Auto,Pendiente,-302.01,2025-09-22,2026-05-29
4886,1214,Salud,Cancelada,-1085.06,2024-06-08,2025-05-06
4887,9862,Hogar,Activa,-176.64,2022-03-03,2022-12-15
4888,6036,Auto,Activa,287.39,2022-01-13,2022-11-15
4889,2706,Auto,Expirada,1099.35,2023-01-25,2024-02-03
4890,9852,Hogar,Pendiente,65.64,2021-11-21,2022-10-01
4891,1719,Auto,Activa,-1862.53,2023-09-13,2024-08-03
4892,3349,Salud,Activa,-83.11,2023-06-06,2024-03-29
4893,5313,Auto,Activa,-105.1,2024-10-24,2025-06-04
4894,6302,Auto,Activa,-811.38,2025-07-10,2026-06-25
4895,5270,Auto,Expirada,-730.15,2025-06-17,2026-07-15
4896,1333,Hogar,Activa,1173.99,2025-02-24,2026-02-01
4897,2036,Auto,Cancelada,460.16,2022-07-08,2023-07-09
4898,2653,Auto,Activa,1171.55,2024-05-09,2024-12-19
4899,1874,Auto,Activa,892.1,2023-06-02,2024-02-01
4900,5352,Salud,Activa,27.12,2025-07-01,2026-03-10
4901,2889,Vida,Activa,466.99,2024-06-14,2025-04-28
4902,4358,Hogar,Pendiente,1.28,2025-03-12,2025-10-12
4903,5846,Hogar,Cancelada,-392.2,2023-06-08,2024-06-13
4904,10534,Auto,Activa,-1324.0,2023-02-23,2023-12-21
4905,6466,Salud,Activa,-327.32,2022-08-04,2023-04-01
4906,4581,Auto,Activa,1316.11,2025-05-13,2026-04-28
4907,10375,Auto,Cancelada,-1412.68,2025-01-01,2025-09-28
4908,11360,Hogar,Activa,424.77,2023-01-05,2023-10-31
4909,6176,Auto,Cancelada,-1186.74,2022-03-29,2023-02-10
4910,8152,Hogar,Pendiente,-593.2,2024-12-23,2025-10-15
4911,2991,Hogar,Expirada,470.97,2023-03-01,2024-01-17
4912,4680,Hogar,Activa,25.89,2023-11-19,2024-06-19
4913,4511,Viaje,Cancelada,667.09,2022-10-02,2023-07-20
4914,8949,Vida,Activa,-322.23,2022-02-17,2022-11-20
4915,2725,Vida,Activa,108.72,2024-08-24,2025-08-17
4916,11574,Hogar,Activa,-190.56,2024-01-01,2024-07-21
4917,4500,Auto,Activa,-114.99,2022-01-10,2022-11-17
4918,2503,Auto,Activa,1096.36,2022-05-31,2022-12-31
4919,9750,Hogar,Activa,766.45,2021-11-22,2022-08-24
4920,4172,Hogar,Expirada,-1246.73,2023-01-11,2023-09-25
4921,11636,Auto,Activa,637.03,2021-11-25,2022-09-23
4922,5802,Salud,Activa,1109.72,2022-12-08,2023-08-24
4923,5806,Hogar,Activa,-448.38,2022-02-22,2022-12-24
4924,8441,Hogar,Cancelada,-262.08,2024-10-23,2025-08-08
4925,7452,Hogar,Activa,-594.36,2025-08-16,2026-03-23
4926,2650,Vida,Activa,-340.47,2021-11-06,2022-06-03
4927,9468,Auto,Activa,-19.84,2023-10-09,2024-08-07
4928,1481,Auto,Activa,516.31,2025-03-29,2026-02-03
4929,7729,Salud,Expirada,174.92,2022-04-01,2023-01-21
4930,8603,Auto,Pendiente,558.55,2024-03-23,2024-12-16
4931,5287,Hogar,Cancelada,676.82,2022-02-09,2022-10-20
4932,628,Auto,Pendiente,368.12,2022-05-22,2023-01-19
4933,4832,Hogar,Expirada,1948.45,2024-05-06,2025-02-08
4934,2786,Hogar,Activa,-403.14,2025-02-10,2026-02-27
4935,4664,Vida,Expirada,1671.09,2025-03-27,2026-01-01
4936,9162,Auto,Expirada,-1245.75,2023-01-02,2023-09-10
4937,5923,Hogar,Activa,-283.25,2022-11-16,2023-06-10
4938,11154,Vida,Activa,117.68,2025-02-28,2025-09-16
4939,6565,Auto,Expirada,-258.18,2024-09-28,2025-08-28
4940,3964,Vida,Pendiente,1013.5,2022-11-15,2023-08-17
4941,1304,Auto,Activa,-1910.25,2023-10-03,2024-04-27
4942,2718,Auto,Expirada,-558.57,2022-01-20,2023-02-15
4943,6939,Auto,Expirada,-675.12,2022-07-31,2023-03-24
4944,6595,Auto,Expirada,-3490.45,2023-08-12,2024-06-12
4945,11639,Vida,Activa,-1277.26,2023-05-14,2024-05-20
4946,8533,Auto,Activa,1567.83,2023-09-05,2024-09-17
4947,11719,Vida,Activa,-422.22,2024-01-24,2024-10-08
4948,11522,Auto,Activa,-1276.66,2022-03-28,2023-02-21
4949,4553,Auto,Expirada,800.3,2023-01-20,2023-10-11
4950,7363,Salud,Expirada,-1732.5,2024-06-14,2025-06-16
4951,10992,Auto,Expirada,1045.14,2023-07-01,2024-01-20
4952,2083,Hogar,Cancelada,1086.46,2022-10-04,2023-07-18
4953,4309,Vida,Expirada,-70.55,2025-03-21,2025-11-19
4954,11078,Auto,Activa,326.74,2023-05-03,2023-12-26
4955,5263,Vida,Activa,2458.37,2023-03-02,2024-01-05
4956,1548,Auto,Cancelada,162.71,2021-12-10,2022-09-24
4957,2721,Hogar,Pendiente,2333.37,2022-02-24,2022-10-13
4958,3965,Hogar,Activa,345.85,2024-04-16,2024-12-15
4959,11146,Auto,Cancelada,198.54,2022-09-15,2023-04-07
4960,7878,Salud,Pendiente,-2236.95,2023-05-22,2024-04-29
4961,5802,Hogar,Pendiente,-207.27,2022-09-14,2023-08-03
4962,2721,Auto,Expirada,114.64,2025-08-27,2026-06-11
4963,4109,Salud,Activa,1831.7,2022-01-31,2022-12-01
4964,7550,Vida,Activa,780.37,2024-08-17,2025-04-01
4965,3602,Vida,Activa,863.14,2022-02-25,2023-01-06
4966,6865,Hogar,Pendiente,-103.76,2021-12-11,2022-07-16
4967,11618,Hogar,Activa,1153.42,2025-07-26,2026-04-17
4968,7480,Vida,Expirada,1558.9,2022-04-19,2023-01-07
4969,4573,Auto,Activa,-427.61,2024-11-15,2025-06-19
4970,8799,Hogar,Pendiente,60.36,2023-03-11,2024-02-19
4971,980,Hogar,Activa,-117.07,2023-12-28,2024-09-06
4972,2714,Auto,Pendiente,-463.65,2023-02-06,2024-02-04
4973,8852,Auto,Activa,-1043.65,2023-05-21,2023-12-28
4974,4536,Auto,Pendiente,1392.19,2023-07-01,2024-05-25
4975,3096,Auto,Activa,657.68,2023-09-13,2024-07-15
4976,2108,Vida,Activa,-8.56,2025-05-27,2026-06-13
4977,6952,Vida,Activa,-1248.56,2022-10-09,2023-06-24
4978,9648,Vida,Cancelada,1043.17,2025-07-15,2026-03-16
4979,11332,Salud,Activa,542.77,2022-03-16,2022-12-04
4980,3709,Auto,Cancelada,-58.25,2025-04-09,2026-04-09
4981,4291,Salud,Activa,-1930.65,2022-09-30,2023-05-19
4982,10047,Hogar,Activa,-1652.2,2023-11-05,2024-06-06
4983,7025,Auto,Pendiente,-825.78,2022-01-22,2022-08-27
4984,3393,Auto,Activa,-1062.95,2024-10-07,2025-08-29
4985,7436,Hogar,Expirada,805.03,2022-01-04,2023-01-02
4986,10451,Vida,Pendiente,682.21,2024-11-22,2025-06-17
4987,7907,Auto,Activa,1257.85,2024-10-12,2025-08-31
4988,11506,Viaje,Activa,-903.71,2024-11-09,2025-10-21
4989,7365,Salud,Expirada,-237.73,2022-02-03,2022-09-04
4990,3115,Salud,Pendiente,185.24,2024-08-21,2025-04-27
4991,3891,Hogar,Expirada,450.05,2024-10-05,2025-07-20
4992,11687,Salud,Expirada,1063.76,2023-10-11,2024-06-06
4993,10698,Auto,Activa,1516.04,2022-12-26,2023-07-15
4994,2186,Salud,Pendiente,2253.8,2024-03-24,2024-11-27
4995,6373,Salud,Activa,-510.09,2022-08-17,2023-03-20
4996,11556,Hogar,Activa,341.26,2022-03-17,2022-10-22
4997,11634,Vida,Activa,-697.76,2025-08-31,2026-08-25
4998,6009,Auto,Pendiente,1155.67,2023-09-25,2024-09-06
4999,10467,Salud,Activa,-428.35,2023-05-06,2023-12-26
5000,3417,Auto,Pendiente,9.72,2023-07-31,2024-07-04
5001,5809,Salud,Activa,393.41,2021-12-07,2022-09-29
5002,3835,Auto,Pendiente,-246.36,2025-03-23,2025-10-19
5003,5043,Vida,Activa,1480.26,2023-12-10,2024-11-25
5004,3002,Auto,Activa,-709.82,2022-10-22,2023-08-30
5005,3711,Auto,Activa,1044.92,2021-11-04,2022-11-20
5006,2783,Auto,Activa,-225.43,2022-08-08,2023-08-25
5007,3451,Viaje,Pendiente,-1928.32,2022-04-04,2023-01-13
5008,10596,Auto,Expirada,-10.25,2024-10-25,2025-06-17
5009,4307,Auto,Pendiente,433.89,2024-10-16,2025-06-26
5010,6006,Auto,Activa,1502.93,2025-06-06,2026-05-08
5011,3545,Viaje,Activa,1786.79,2023-09-16,2024-04-10
5012,6295,Hogar,Pendiente,583.83,2022-09-21,2023-05-30
5013,10103,Auto,Activa,-1755.84,2023-09-28,2024-08-08
5014,7999,Salud,Activa,403.56,2022-09-20,2023-07-12
5015,1578,Vida,Activa,-517.04,2022-10-26,2023-10-16
5016,11787,Vida,Activa,-58.01,2025-05-12,2026-04-22
5017,5475,Hogar,Pendiente,-1162.12,2024-05-07,2025-03-27
5018,11224,Hogar,Expirada,-319.44,2023-11-11,2024-08-08
5019,4653,Vida,Activa,-385.62,2025-04-07,2026-02-12
5020,3791,Auto,Activa,215.57,2024-07-05,2025-07-03
5021,4363,Hogar,Expirada,208.29,2024-08-13,2025-09-01
5022,11060,Viaje,Expirada,-977.08,2022-01-01,2022-07-23
5023,4924,Vida,Activa,-1554.75,2022-03-03,2023-04-03
5024,2864,Auto,Activa,-1541.96,2025-05-24,2026-05-26
5025,5916,Auto,Pendiente,-1442.98,2025-07-31,2026-04-29
5026,1008,Auto,Pendiente,338.06,2025-07-14,2026-04-01
5027,8614,Hogar,Activa,399.14,2021-11-02,2022-10-12
5028,5319,Hogar,Pendiente,513.61,2022-03-25,2023-03-03
5029,1782,Viaje,Activa,-1308.85,2024-08-16,2025-05-07
5030,6816,Hogar,Activa,-706.01,2025-07-24,2026-02-12
5031,4792,Auto,Cancelada,-759.07,2023-01-17,2023-12-12
5032,9985,Auto,Activa,139.55,2024-03-21,2024-12-12
5033,2109,Vida,Pendiente,245.53,2022-07-18,2023-05-19
5034,470,Hogar,Pendiente,896.08,2023-07-29,2024-08-01
5035,3297,Vida,Activa,-61.16,2022-06-25,2023-05-05
5036,4897,Auto,Activa,3194.42,2022-02-21,2023-02-08
5037,6422,Auto,Expirada,1013.2,2025-05-01,2026-03-09
5038,11388,Viaje,Activa,-465.01,2025-03-19,2025-11-14
5039,6131,Auto,Activa,-498.38,2024-02-28,2025-02-07
5040,11334,Auto,Cancelada,635.35,2024-06-08,2025-04-18
5041,1631,Hogar,Expirada,-463.14,2025-06-10,2026-07-08
5042,5844,Hogar,Activa,-662.34,2022-06-27,2023-05-15
5043,11856,Auto,Expirada,-348.76,2025-09-22,2026-05-31
5044,9121,Viaje,Activa,300.24,2025-06-29,2026-06-13
5045,7307,Auto,Activa,375.4,2022-06-29,2023-02-03
5046,10146,Auto,Pendiente,-1892.13,2024-11-25,2025-12-02
5047,5349,Auto,Activa,-507.24,2024-09-11,2025-08-13
5048,4325,Auto,Activa,1182.38,2025-08-17,2026-06-26
5049,2239,Auto,Activa,2425.94,2022-12-04,2023-12-13
5050,5126,Auto,Expirada,65.23,2021-11-18,2022-08-18
5051,11052,Hogar,Expirada,288.73,2021-10-25,2022-05-13
5052,6529,Vida,Activa,-6.97,2023-08-02,2024-05-18
5053,37,Vida,Activa,1415.58,2022-02-22,2023-02-12
5054,982,Hogar,Activa,-634.94,2022-09-14,2023-05-17
5055,10642,Auto,Expirada,1274.62,2024-01-17,2024-10-29
5056,8294,Viaje,Activa,1485.36,2023-06-09,2024-06-15
5057,3458,Auto,Activa,1131.58,2023-03-28,2023-11-08
5058,10945,Auto,Expirada,-158.52,2022-12-18,2023-07-09
5059,6982,Auto,Activa,423.31,2025-05-31,2026-03-16
5060,8944,Vida,Activa,1535.79,2024-10-04,2025-10-18
5061,6655,Auto,Cancelada,683.28,2024-05-04,2024-12-27
5062,8859,Auto,Activa,-1745.24,2023-08-18,2024-05-16
5063,9066,Auto,Pendiente,186.62,2023-07-12,2024-04-02
5064,11535,Hogar,Pendiente,-757.02,2022-01-15,2022-09-03
5065,10062,Salud,Pendiente,579.67,2022-07-17,2023-07-24
5066,4064,Auto,Pendiente,327.09,2025-09-16,2026-04-11
5067,6539,Auto,Pendiente,-846.3,2024-07-31,2025-03-01
5068,4101,Hogar,Activa,876.95,2023-02-23,2024-01-23
5069,2387,Auto,Activa,32.83,2025-06-14,2026-07-16
5070,5595,Viaje,Activa,-40.36,2022-03-06,2023-03-16
5071,4206,Salud,Expirada,-60.36,2022-12-19,2023-11-05
5072,6521,Auto,Cancelada,65.99,2022-11-16,2023-10-09
5073,7279,Salud,Activa,216.65,2023-04-08,2024-01-23
5074,2089,Auto,Activa,709.45,2024-02-14,2025-03-17
5075,353,Auto,Expirada,-59.85,2024-11-19,2025-12-05
5076,3679,Auto,Activa,566.47,2021-12-28,2022-11-29
5077,1949,Auto,Activa,983.36,2025-05-13,2026-01-19
5078,11879,Vida,Activa,1456.08,2022-12-28,2023-10-09
5079,3837,Auto,Activa,-719.24,2025-05-04,2025-12-19
5080,374,Auto,Activa,-824.66,2023-10-26,2024-09-19
5081,5161,Vida,Pendiente,-1173.11,2022-03-03,2022-10-20
5082,11207,Auto,Expirada,-300.13,2022-02-01,2022-11-14
5083,8671,Auto,Activa,869.14,2025-05-06,2025-11-22
5084,4971,Hogar,Pendiente,-1742.1,2024-03-08,2025-01-31
5085,3430,Auto,Activa,-714.52,2024-11-02,2025-09-21
5086,9717,Hogar,Activa,-880.22,2025-06-11,2026-05-02
5087,11459,Auto,Expirada,31.7,2021-12-12,2022-11-28
5088,3371,Auto,Activa,1057.73,2025-02-27,2025-09-26
5089,9730,Auto,Expirada,-923.26,2021-12-14,2022-07-14
5090,4018,Auto,Expirada,1024.85,2023-02-07,2024-02-12
5091,7689,Auto,Pendiente,1764.38,2023-04-04,2024-01-26
5092,7869,Auto,Activa,970.38,2022-01-14,2023-01-07
5093,1011,Auto,Activa,-469.07,2022-03-02,2023-01-29
5094,6375,Salud,Activa,-1693.62,2025-08-14,2026-06-07
5095,8158,Salud,Activa,586.15,2023-02-27,2023-12-31
5096,3534,Viaje,Activa,917.52,2024-12-27,2025-09-08
5097,8752,Hogar,Pendiente,133.4,2022-11-05,2023-10-09
5098,11790,Auto,Activa,1731.64,2022-02-10,2022-10-16
5099,5495,Vida,Activa,-2485.11,2024-10-28,2025-08-03
5100,6230,Salud,Activa,214.59,2022-04-17,2023-03-29
5101,5327,Auto,Pendiente,1088.37,2024-03-31,2025-04-22
5102,11546,Auto,Expirada,1092.95,2023-03-18,2024-02-06
5103,1295,Hogar,Activa,-577.59,2024-05-31,2025-05-18
5104,5471,Auto,Expirada,-345.75,2025-09-09,2026-08-08
5105,1422,Auto,Activa,1343.8,2025-08-14,2026-04-25
5106,2820,Auto,Pendiente,-88.03,2025-09-24,2026-05-19
5107,7907,Auto,Activa,552.47,2025-04-09,2026-04-15
5108,8123,Vida,Activa,-460.41,2024-06-25,2025-07-07
5109,7008,Auto,Activa,-949.76,2023-07-18,2024-07-14
5110,3876,Auto,Activa,774.14,2022-01-23,2023-02-01
5111,8498,Vida,Activa,-345.52,2025-05-07,2026-01-15
5112,3104,Hogar,Expirada,-25.63,2022-06-16,2023-03-25
5113,4430,Hogar,Activa,89.79,2023-11-12,2024-07-18
5114,6075,Auto,Pendiente,-514.71,2023-07-18,2024-04-20
5115,7107,Vida,Pendiente,-1398.65,2024-05-14,2025-01-27
5116,2341,Vida,Activa,-11.86,2025-02-18,2025-12-27
5117,1969,Auto,Activa,-68.81,2022-08-16,2023-09-17
5118,3492,Viaje,Pendiente,-536.17,2025-03-18,2026-04-16
5119,4438,Auto,Activa,36.46,2025-08-05,2026-08-25
5120,6066,Hogar,Activa,1449.87,2024-10-20,2025-07-13
5121,9972,Hogar,Activa,-2111.18,2025-06-25,2026-03-10
5122,5104,Hogar,Pendiente,-2288.04,2022-12-24,2023-12-30
5123,1525,Hogar,Activa,692.76,2025-03-15,2025-10-05
5124,7030,Hogar,Cancelada,-449.43,2025-01-12,2025-10-23
5125,620,Vida,Activa,-721.03,2023-12-02,2024-08-07
5126,6398,Salud,Activa,1134.65,2023-11-17,2024-08-11
5127,9343,Vida,Pendiente,630.59,2024-05-24,2025-03-19
5128,6372,Vida,Expirada,-480.88,2023-09-03,2024-08-13
5129,782,Auto,Expirada,402.97,2023-08-04,2024-04-14
5130,9786,Auto,Activa,-1043.33,2022-01-10,2023-02-03
5131,5329,Auto,Cancelada,-1100.46,2025-06-02,2026-05-18
5132,9469,Salud,Cancelada,40.33,2023-03-17,2023-11-15
5133,7934,Vida,Pendiente,-211.87,2022-11-27,2023-08-08
5134,1679,Auto,Activa,165.39,2025-09-11,2026-09-29
5135,2363,Vida,Activa,-926.77,2023-12-14,2024-11-02
5136,8795,Auto,Expirada,81.71,2025-05-26,2025-12-25
5137,1145,Hogar,Cancelada,230.55,2025-08-09,2026-03-14
5138,8913,Hogar,Activa,67.59,2023-03-25,2024-04-25
5139,8834,Auto,Activa,-1340.38,2023-06-01,2024-05-17
5140,10568,Auto,Activa,-1158.82,2022-06-14,2023-05-12
5141,9482,Hogar,Activa,1760.96,2023-03-01,2023-12-16
5142,11420,Hogar,Activa,-1991.64,2023-10-28,2024-09-18
5143,7290,Salud,Pendiente,907.09,2023-04-21,2024-05-10
5144,5818,Hogar,Activa,-371.82,2021-11-06,2022-10-13
5145,8100,Vida,Expirada,-111.23,2025-05-17,2026-02-25
5146,2418,Vida,Activa,-996.8,2022-12-23,2023-08-09
5147,1512,Auto,Activa,-1923.79,2022-07-14,2023-08-09
5148,2298,Auto,Activa,235.38,2022-07-30,2023-06-24
5149,3793,Hogar,Expirada,-496.59,2023-02-17,2023-09-14
5150,10838,Hogar,Pendiente,305.57,2023-07-09,2024-05-26
5151,9404,Vida,Activa,620.14,2025-06-29,2026-04-25
5152,1126,Hogar,Activa,1254.44,2022-12-04,2023-11-26
5153,7829,Vida,Activa,469.93,2025-01-13,2025-08-06
5154,543,Salud,Activa,623.21,2022-01-21,2022-10-25
5155,6188,Vida,Activa,-116.14,2023-06-17,2024-06-03
5156,8039,Auto,Pendiente,-2358.24,2024-04-29,2024-11-20
5157,2020,Auto,Activa,1005.22,2025-07-17,2026-07-01
5158,5620,Vida,Activa,-520.38,2022-12-08,2023-08-02
5159,7668,Hogar,Activa,-2130.04,2024-08-19,2025-05-06
5160,9752,Hogar,Activa,-309.09,2024-12-27,2025-11-17
5161,6540,Viaje,Pendiente,-1599.16,2024-10-04,2025-08-13
5162,2238,Auto,Expirada,-28.49,2023-12-11,2024-09-04
5163,1589,Auto,Activa,517.54,2023-07-31,2024-03-06
5164,5130,Auto,Activa,-187.41,2025-01-12,2025-11-09
5165,9654,Auto,Cancelada,261.65,2022-04-13,2022-11-16
5166,5732,Hogar,Pendiente,141.49,2025-02-18,2026-03-23
5167,11166,Auto,Activa,1603.05,2024-11-30,2025-10-09
5168,8335,Viaje,Activa,185.83,2025-01-17,2025-11-19
5169,8775,Auto,Expirada,-636.89,2023-11-28,2024-08-03
5170,5664,Auto,Activa,-384.0,2023-04-02,2023-11-03
5171,11304,Vida,Activa,-205.34,2025-06-10,2026-07-11
5172,8647,Viaje,Activa,-618.05,2022-11-29,2023-12-27
5173,5356,Hogar,Cancelada,-1459.75,2025-07-22,2026-06-29
5174,1509,Auto,Activa,-889.02,2022-04-07,2023-01-26
5175,10566,Auto,Activa,-486.31,2024-12-15,2025-08-16
5176,4635,Salud,Activa,-491.15,2024-01-08,2024-10-03
5177,7292,Auto,Activa,973.79,2022-06-29,2023-02-04
5178,4402,Auto,Activa,1312.79,2023-12-08,2024-11-14
5179,2985,Auto,Activa,503.1,2025-02-13,2025-11-27
5180,9796,Hogar,Activa,359.87,2023-12-09,2024-07-11
5181,7311,Salud,Activa,-49.07,2022-04-12,2022-12-25
5182,720,Hogar,Activa,986.82,2025-03-10,2026-04-01
5183,1743,Auto,Activa,663.35,2022-04-22,2023-04-01
5184,11189,Auto,Activa,929.76,2023-02-03,2023-12-01
5185,822,Hogar,Activa,-1844.11,2024-03-15,2024-12-01
5186,9760,Hogar,Cancelada,2322.12,2024-03-09,2025-02-02
5187,9721,Auto,Activa,-1126.37,2025-05-02,2026-02-20
5188,4724,Auto,Activa,428.69,2025-03-03,2025-10-11
5189,10815,Hogar,Cancelada,-124.87,2022-03-24,2022-10-18
5190,8517,Salud,Activa,-1091.27,2023-06-11,2024-04-12
5191,9125,Hogar,Expirada,-547.0,2022-01-19,2022-12-25
5192,10589,Auto,Activa,208.2,2023-05-21,2024-02-23
5193,1813,Auto,Expirada,-703.42,2024-03-07,2025-01-24
5194,11328,Vida,Expirada,-194.12,2021-11-26,2022-07-06
5195,5831,Vida,Cancelada,-216.88,2022-02-19,2022-10-11
5196,6214,Vida,Expirada,-968.57,2024-03-24,2024-11-12
5197,9555,Viaje,Expirada,-324.71,2023-12-09,2024-10-09
5198,764,Auto,Activa,1056.84,2024-09-01,2025-04-06
5199,9512,Auto,Activa,-806.03,2025-02-26,2025-12-03
5200,9742,Auto,Cancelada,1119.04,2025-06-26,2026-07-15
5201,8710,Hogar,Activa,-1483.5,2023-03-22,2024-01-10
5202,10427,Auto,Expirada,-238.78,2023-04-28,2024-03-19
5203,6665,Auto,Expirada,952.48,2025-09-08,2026-09-10
5204,7415,Vida,Activa,793.52,2023-11-25,2024-07-07
5205,9928,Auto,Activa,1881.84,2021-12-29,2022-07-30
5206,11734,Vida,Activa,-230.21,2024-03-07,2024-11-09
5207,200,Auto,Expirada,-339.96,2022-07-16,2023-03-08
5208,8556,Auto,Pendiente,-1850.98,2023-07-10,2024-05-07
5209,290,Vida,Activa,-567.5,2023-11-28,2024-08-19
5210,1994,Vida,Pendiente,35.31,2024-12-14,2025-07-13
5211,3862,Auto,Expirada,933.28,2024-02-23,2025-02-15
5212,3711,Hogar,Activa,-2568.11,2023-06-09,2024-01-13
5213,7757,Auto,Cancelada,-705.01,2025-06-06,2026-05-11
5214,4522,Hogar,Cancelada,1160.62,2023-03-15,2024-02-02
5215,8186,Vida,Activa,630.39,2025-08-03,2026-04-10
5216,8691,Auto,Activa,-1272.99,2022-01-05,2022-09-08
5217,11747,Hogar,Activa,867.74,2022-12-07,2023-10-05
5218,6856,Hogar,Activa,591.22,2022-12-19,2023-09-01
5219,3021,Hogar,Pendiente,1777.21,2024-12-08,2025-09-16
5220,10979,Hogar,Activa,310.38,2023-01-18,2023-09-07
5221,7517,Auto,Cancelada,593.45,2022-03-15,2023-04-17
5222,1790,Auto,Activa,1243.03,2025-08-26,2026-06-25
5223,5322,Auto,Activa,52.12,2023-02-01,2023-10-19
5224,6046,Viaje,Activa,867.89,2025-09-01,2026-09-19
5225,4731,Auto,Expirada,-639.83,2023-01-01,2023-09-28
5226,1309,Auto,Cancelada,-764.96,2024-12-27,2025-10-10
5227,8486,Vida,Activa,1425.92,2022-05-26,2023-04-28
5228,4359,Salud,Expirada,-691.3,2024-06-20,2025-05-25
5229,3979,Auto,Activa,819.54,2022-12-03,2023-09-18
5230,11988,Hogar,Pendiente,193.73,2025-01-26,2025-11-06
5231,9243,Vida,Expirada,0.17,2022-06-07,2023-01-11
5232,3647,Salud,Expirada,1035.47,2024-12-31,2025-09-10
5233,8541,Salud,Activa,475.68,2023-07-15,2024-05-10
5234,8635,Hogar,Activa,16.88,2023-11-30,2024-11-29
5235,4922,Hogar,Activa,360.41,2025-03-06,2025-12-06
5236,4390,Vida,Pendiente,90.1,2024-06-28,2025-07-16
5237,11041,Hogar,Expirada,505.52,2021-11-23,2022-12-03
5238,11447,Auto,Activa,-173.41,2024-01-26,2025-02-13
5239,3839,Viaje,Activa,924.01,2024-02-09,2024-11-17
5240,3131,Viaje,Activa,-1228.73,2022-01-27,2022-12-21
5241,7212,Salud,Pendiente,-430.75,2024-10-16,2025-09-11
5242,1840,Auto,Activa,793.21,2023-04-16,2023-11-06
5243,5860,Auto,Pendiente,-1177.39,2025-06-03,2026-01-18
5244,2413,Hogar,Activa,2568.21,2021-12-31,2023-01-12
5245,1207,Vida,Pendiente,-481.95,2022-02-02,2023-02-06
5246,4959,Auto,Activa,-67.03,2023-03-19,2024-02-12
5247,9452,Hogar,Activa,-581.68,2025-04-19,2026-05-12
5248,11640,Auto,Activa,297.84,2022-05-05,2023-02-20
5249,2818,Vida,Pendiente,-369.33,2022-10-13,2023-09-17
5250,11858,Vida,Activa,1635.84,2023-09-05,2024-04-03
5251,7084,Hogar,Expirada,-494.58,2024-08-29,2025-05-31
5252,9818,Vida,Activa,536.77,2023-12-29,2024-09-22
5253,4935,Hogar,Activa,-145.86,2024-08-12,2025-05-04
5254,8748,Salud,Pendiente,-288.17,2023-07-31,2024-05-17
5255,3641,Hogar,Activa,293.86,2025-02-03,2026-02-10
5256,5160,Auto,Expirada,-989.07,2025-07-26,2026-08-08
5257,7228,Vida,Activa,-728.9,2022-07-26,2023-02-11
5258,9723,Auto,Expirada,455.29,2023-07-25,2024-05-27
5259,8011,Hogar,Cancelada,62.54,2023-12-26,2024-10-21
5260,4702,Viaje,Expirada,78.31,2022-11-20,2023-12-14
5261,2108,Vida,Expirada,1543.83,2025-07-19,2026-04-23
5262,1141,Viaje,Activa,891.28,2024-06-10,2025-05-14
5263,3138,Auto,Activa,-783.11,2023-09-15,2024-05-08
5264,7286,Auto,Activa,-543.14,2021-12-30,2022-12-16
5265,5850,Auto,Cancelada,-954.57,2023-01-23,2024-01-08
5266,3631,Auto,Activa,-693.49,2022-06-04,2023-05-28
5267,8589,Auto,Activa,1069.07,2022-11-24,2023-12-07
5268,4192,Auto,Activa,1173.14,2022-01-30,2022-11-12
5269,5485,Auto,Activa,-644.44,2023-07-25,2024-07-29
5270,7957,Hogar,Activa,203.79,2024-11-25,2025-12-15
5271,490,Salud,Activa,-34.67,2024-03-18,2025-02-24
5272,270,Vida,Activa,506.58,2024-08-23,2025-09-03
